CIP13,NOM COURT
3400927952456,CELECOXIB ZYDUS 200 MG GELULE 30
3400927954177,VORICONAZOLE MYLAN 50 MG CPR 28
3400927954528,VORICONAZOLE MYLAN 50 MG CPR 56
3400927955648,VORICONAZOLE MYLAN 200 MG CPR 14
3400927955709,VORICONAZOLE MYLAN 200 MG CPR 28
3400927956010,VORICONAZOLE MYLAN 200 MG CPR 56
3400927956478,"DULCILARMES 1,5 % COLLYRE UNIDOSE 60/0,4 ML"
3400927958830,CELECOXIB RANBAXY 200 MG GELULE 30
3400927960321,XENETIX 300 (300 MG D'IODE/ML) SOL INJ POCHE 1/100 ML
3400927966705,XENETIX 350 (350 MG D'IODE/ML) SOL INJ POCHE 1/100 ML
3400927966873,XENETIX 350 (350 MG D'IODE/ML) SOL INJ POCHE 1/150 ML
3400927967184,METFORMINE ARROW LAB 500 MG CPR 30
3400927968136,METFORMINE ARROW LAB 500 MG CPR 90
3400927969317,EPLERENONE TEVA 25 MG CPR 30
3400927969775,EPLERENONE TEVA 25 MG CPR 90
3400927970207,METFORMINE ARROW LAB 850 MG CPR 30
3400927971785,METFORMINE ARROW LAB 850 MG CPR 90
3400927973109,EPLERENONE TEVA 50 MG CPR 30
3400927973628,EPLERENONE TEVA 50 MG CPR 90
3400927974397,METFORMINE ARROW LAB 1000 MG CPR 30
3400927974977,METFORMINE ARROW LAB 1000 MG CPR 90
3400927982323,LEVONORGESTREL/ETHINYLESTRADIOL ALTISO 150 MCG/30 MCG CPR 21
3400927982491,LEVONORGESTREL/ETHINYLESTRADIOL ALTISO 150 MCG/30 MCG CPR 63
3400927982552,LEVONORGESTREL/ETHINYLESTRADIOL EG 150 MCG/30 MCG CPR 21
3400927982613,LEVONORGESTREL/ETHINYLESTRADIOL EG 150 MCG/30 MCG CPR 63
3400927983153,LYMECYCLINE ARROW 408 MG GELULE 28
3400927996511,MEROPENEM MYLAN 1 G PDRE SOL INJ PERF FL 10
3400927996979,LEVIDCEN 250 MG SACHET 60
3400927997570,LEVIDCEN 500 MG SACHET 60
3400927998232,LEVIDCEN 750 MG SACHET 60
3400927998980,LEVIDCEN 1000 MG SACHET 60
3400927999291,LEVONORGESTREL/ETHINYLESTRADIOL ZENTIVA 150 MCG/30 MCG CPR 21
3400927999352,LEVONORGESTREL/ETHINYLESTRADIOL ZENTIVA 150 MCG/30 MCG CPR 63
3400928000934,"CANDESARTAN/HYDROCHLOROTHIAZIDE EVOLUGEN 8 MG/12,5 MG CPR 30"
3400928001016,"CANDESARTAN/HYDROCHLOROTHIAZIDE EVOLUGEN 8 MG/12,5 MG CPR 90"
3400928001184,"CANDESARTAN/HYDROCHLOROTHIAZIDE EVOLUGEN 16 MG/12,5 MG CPR 30"
3400928001245,"CANDESARTAN/HYDROCHLOROTHIAZIDE EVOLUGEN 16 MG/12,5 MG CPR 90"
3400928002136,"RIVASTIGMINE BIOGARAN 4,6 MG/24 H DISP TRANSDERM 30"
3400928002426,"RIVASTIGMINE BIOGARAN 9,5 MG/24 H DISP TRANSDERM 30"
3400928004895,LIPTRUZET 10 MG/10 MG CPR 30
3400928004956,LIPTRUZET 10 MG/10 MG CPR 90
3400928005038,PAROXETINE RANBAXY 20 MG CPR SEC 14
3400928005328,LIPTRUZET 10 MG/20 MG CPR 30
3400928005496,LIPTRUZET 10 MG/20 MG CPR 90
3400928005557,LIPTRUZET 10 MG/40 MG CPR 30
3400928005618,LIPTRUZET 10 MG/40 MG CPR 90
3400928005786,LIPTRUZET 10 MG/80 MG CPR 30
3400928005847,LIPTRUZET 10 MG/80 MG CPR 90
3400928008510,"LEVODOPA/CARBIDOPA/ENTACAPONE BIOGARAN 50 MG/12,5 MG/200 MG CPR 100"
3400928009050,"LEVODOPA/CARBIDOPA/ENTACAPONE BIOGARAN 75 MG/18,75 MG/200 MG CPR 100"
3400928009579,LEVODOPA/CARBIDOPA/ENTACAPONE BIOGARAN 100 MG/25 MG/200 MG CPR 100
3400928010179,"LEVODOPA/CARBIDOPA/ENTACAPONE BIOGARAN 125 MG/31,25 MG/200 MG CPR 100"
3400928010759,"LEVODOPA/CARBIDOPA/ENTACAPONE BIOGARAN 150 MG/37,5 MG/200 MG CPR 100"
3400928011299,"LEVODOPA/CARBIDOPA/ENTACAPONE BIOGARAN 175 MG/43,75 MG/200 MG CPR 100"
3400928011701,LEVODOPA/CARBIDOPA/ENTACAPONE BIOGARAN 200 MG/50 MG/200 MG CPR 100
3400928012012,BYDUREON 2 MG SUSP INJ STYLO 4
3400928019516,ROPINIROLE ARROW LP 2 MG CPR 28
3400928020116,ROPINIROLE ARROW LP 4 MG CPR 28
3400928020635,ROPINIROLE ARROW LP 8 MG CPR 28
3400928021236,DILTIAZEM ARROW LP 200 MG GELULE 30
3400928022417,"ALMOTRIPTAN TEVA 12,5 MG CPR 6"
3400928022585,"ALMOTRIPTAN TEVA 12,5 MG CPR 12"
3400928022646,VELPHORO 500 MG CPR 30
3400928022707,VELPHORO 500 MG CPR 90
3400928022875,VELPHORO 500 MG CPR 30
3400928022936,VELPHORO 500 MG CPR 90
3400928023186,LEVONORGESTREL/ETHINYLESTRADIOL SANDOZ 150 MCG/30 MCG CPR 21
3400928023247,LEVONORGESTREL/ETHINYLESTRADIOL SANDOZ 150 MCG/30 MCG CPR 63
3400928023308,LEVONORGESTREL/ETHINYLESTRADIOL BIOGARAN 150 MCG/30 MCG CPR 21
3400928023476,LEVONORGESTREL/ETHINYLESTRADIOL BIOGARAN 150 MCG/30 MCG CPR 63
3400928023995,CELECOXIB CRISTERS 200 MG GELULE 30
3400928024886,PARACETAMOL EVOLUGEN 500 MG GELULE 16
3400928028389,FORMOTEROL MYLAN 12 MCG PDRE INHAL EN GELULE 30
3400928028440,FORMOTEROL MYLAN 12 MCG PDRE INHAL EN GELULE 60
3400930000649,A 313 50000UI CAPSULE 30
3400930000755,RABEPRAZOLE INTAS 20 MG CPR GASTRORESISTANT 28
3400930000854,HUMALOG 200 UI/ML SOL INJ STYLO 5/3 ML
3400930001196,"ENVARSUS 0,75 MG CPR 30"
3400930001226,ENVARSUS 1 MG CPR 30
3400930001264,ENVARSUS 4 MG CPR 30
3400930001332,CELECOXIB BIOGARAN 100 MG GELULE 30
3400930001370,CELECOXIB BIOGARAN 200 MG GELULE 30
3400930001417,SIGNIFOR 20 MG PDRE SOLV SOL INJ 1
3400930001424,SIGNIFOR 40 MG PDRE SOLV SOL INJ 1
3400930001431,SIGNIFOR 60 MG PDRE SOLV SOL INJ 1
3400930001479,A 313 A LA TYROTHRICINE POMMADE TUBE 50G 1/50 G
3400930002209,FUROSEMIDE ZENTIVA 500 MG CPR SEC 30
3400930002230,TOPISCAB 5 % CREME TUBE 1/30 G
3400930002278,TOPALGIC 50 MG GELULE 30
3400930002285,CONTRAMAL 50 MG GELULE 30
3400930002353,CITALOPRAM MYLAN 20 MG CPR SEC 28
3400930002384,SEVELAMER CARBONATE MYLAN PHARMA 800 MG CPR 180
3400930002452,JAKAVI 10 MG CPR 56
3400930002841,"BENZATHINE BENZYLPENICILLINE SANDOZ 1,2 MUI SOL INJ AMP 1"
3400930002858,"BENZATHINE BENZYLPENICILLINE SANDOZ 2,4 MUI SOL INJ AMP 1"
3400930002926,RABEPRAZOLE ALTER 10 MG CPR GASTRORESISTANT 28
3400930003060,RABEPRAZOLE ALTER 20 MG CPR GASTRORESISTANT 28
3400930003220,"LEVODOPA/CARBIDOPA/ENTACAPONE EG 50 MG/12,5 MG/200 MG CPR 100"
3400930003305,LEVODOPA/CARBIDOPA/ENTACAPONE EG 100 MG/25 MG/200 MG CPR 100
3400930003381,"LEVODOPA/CARBIDOPA/ENTACAPONE EG 150 MG/37,5 MG/200 MG CPR 100"
3400930003459,"LEVODOPA/CARBIDOPA/ENTACAPONE EG 175 MG/43,75 MG/200 MG CPR 100"
3400930003534,LEVODOPA/CARBIDOPA/ENTACAPONE EG 200 MG/50 MG/200 MG CPR 100
3400930003626,"LEVODOPA/CARBIDOPA/ENTACAPONE EG 75 MG/18,75 MG/200 MG CPR 100"
3400930003657,"LEVODOPA/CARBIDOPA/ENTACAPONE EG 125 MG/31,25 MG/200 MG CPR 100"
3400930003671,"ZOPICLONE MYLAN 7,5 MG CPR SEC 14"
3400930003732,"TRULICITY 0,75 MG SOL INJ STYLO 4"
3400930003763,"TRULICITY 1,5 MG SOL INJ STYLO 4"
3400930004036,LEVETIRACETAM KRKA 250 MG CPR 60
3400930004104,LEVETIRACETAM KRKA 500 MG CPR SEC 60
3400930004227,LEVETIRACETAM KRKA 1000 MG CPR SEC 60
3400930004241,"CHLORURE DE SODIUM LAVOISIER 0,9 % SOL INJ POCHE 1/50 ML"
3400930004258,"CHLORURE DE SODIUM LAVOISIER 0,9 % SOL INJ POCHE 1/100 ML"
3400930004265,"CHLORURE DE SODIUM LAVOISIER 0,9 % SOL INJ POCHE 1/250 ML"
3400930004272,"CHLORURE DE SODIUM LAVOISIER 0,9 % SOL INJ POCHE 1/500 ML"
3400930004289,"CHLORURE DE SODIUM LAVOISIER 0,9 % SOL INJ POCHE 1/1000 ML"
3400930004296,LOSARTAN BIOGARAN 50 MG CPR SEC 90
3400930004319,"IMETH Gé 2,5 MG CPR 24"
3400930004371,CLARITHROMYCINE EG 500 MG CPR 5
3400930004500,"DOTAREM 0,5 MMOL/ML SOL INJ 1/15 ML"
3400930004517,"DOTAREM 0,5 MMOL/ML SOL INJ 1/20 ML"
3400930004548,CHOLECALCIFEROL ARROW 100000 UI SOL BUV AMPOULE 1
3400930004555,CHOLECALCIFEROL SANDOZ 100000 UI SOL BUV AMP 1/2 ML
3400930004562,CHOLECALCIFEROL BIOGARAN 100 000 UI SOL BUV AMPOULE 1
3400930004579,CHOLECALCIFEROL MYLAN 100000 UI SOL BUV 1/2 ML
3400930004647,INCRUSE PDRE INHAL UNIDOSE 30
3400930004661,ACIDRINE CPR A CROQUER 40
3400930005248,CETIRIZINE BIOGARAN 10 MG CPR SEC 15
3400930005286,"ALMOTRIPTAN ZYDUS 12,5 MG CPR 6"
3400930005293,"ALMOTRIPTAN ZYDUS 12,5 MG CPR 12"
3400930005460,ZANEXTRA 20 MG/20 MG CPR 30
3400930005491,ACTAPULGITE 3G PDR ORALE SACHET 30
3400930005521,ZANEXTRA 20 MG/20 MG CPR 90
3400930005552,ACTAPULGITE 3G PDR ORALE SACHET 60
3400930005576,LERCAPRESS 20 MG/20 MG CPR 30
3400930005637,LERCAPRESS 20 MG/20 MG CPR 90
3400930005682,EPLERENONE EG 25 MG CPR 30
3400930005712,EPLERENONE EG 50 MG CPR 30
3400930005873,EPLERENONE PFIZER 25 MG CPR 30
3400930005897,EPLERENONE PFIZER 25 MG CPR 90
3400930005941,EPLERENONE PFIZER 50 MG CPR 30
3400930005965,EPLERENONE PFIZER 50 MG CPR 90
3400930005989,EPLERENONE EG 25 MG CPR 90
3400930006009,EPLERENONE EG 50 MG CPR 90
3400930006023,OFEV 100 MG CAPSULE MOLLE 60
3400930006047,OFEV 150 MG CAPSULE MOLLE 60
3400930006238,HYDROXYZINE CRISTERS 25 MG CPR SEC 30
3400930006344,HYDROXYZINE EG 25 MG CPR SEC 30
3400930006467,HYDROXYZINE TEVA 25 MG CPR SEC 30
3400930007235,EPLERENONE PFIZER 25 MG CPR 30
3400930007259,EPLERENONE PFIZER 25 MG CPR 90
3400930007266,EPLERENONE PFIZER 50 MG CPR 30
3400930007303,"AMOROLFINE EG 5 % VERNIS A ONGLES MEDIC 1/2,5 ML"
3400930007631,KETOCONAZOLE HRA 200 MG CPR 60
3400930007716,VALSARTAN ARROW LAB 40 MG CPR SEC 90
3400930007723,VALSARTAN ARROW LAB 80 MG CPR SEC 90
3400930007730,VALSARTAN ARROW LAB 160 MG CPR SEC 90
3400930007761,"FLUARIX SUSP INJ SER + 1 AIG 1/0,5 ML"
3400930007778,"FLUARIX SUSP INJ SER + 2 AIG 1/0,5 ML"
3400930007839,"LUCENTIS 10 MG/ML SOL INJ FL 1/0,23 ML"
3400930007990,PARACETAMOL MYLAN 500 MG GELULE 16
3400930008102,BROMAZEPAM ARROW 6 MG CPR SEC 30
3400930008218,NICORANDIL EG 10 MG CPR SEC 30
3400930008232,NICORANDIL EG 20 MG CPR 30
3400930008263,SELINCRO 18 MG CPR 14
3400930008294,CEFIXIME EG LABO 200 MG CPR 8
3400930008386,AMIODARONE BIOGARAN 200 MG CPR SEC 30
3400930008713,VALGANCICLOVIR SANDOZ 450 MG CPR 60
3400930008720,VALGANCICLOVIR MYLAN 450 MG CPR 60
3400930008775,NATULAN 50 MG GELULE 50
3400930008867,"AMOROLFINE ZENTIVA 5 % VERNIS A ONGLES MEDIC 1/2,5 ML"
3400930008881,"OTEZLA 10 MG CPR 4,20 MG CPR 4,30 MG CPR 19"
3400930008898,OTEZLA 30 MG CPR 56
3400930008966,VALGANCICLOVIR ARROW 450 MG CPR 60
3400930009000,LAMIVUDINE/ZIDOVUDINE CRISTERS 150 MG/300 MG CPR SEC 60
3400930009291,ADOPORT 2 MG GELULE 50
3400930009604,SEVELAMER CARBONATE ZENTIVA 800 MG CPR 180
3400930009734,"AMOROLFINE TEVA 5 % VERNIS A ONGLES MEDIC 1/2,5 ML"
3400930009772,EPLERENONE ARROW 25 MG CPR 30
3400930009949,EPLERENONE ARROW 50 MG CPR 90
3400930010129,EPLERENONE ARROW 50 MG CPR 30
3400930010242,QUETIAPINE MYLAN PHARMA LP 50 MG CPR 10
3400930010266,QUETIAPINE MYLAN PHARMA LP 50 MG CPR 30
3400930010310,QUETIAPINE MYLAN PHARMA LP 300 MG CPR 30
3400930010334,QUETIAPINE MYLAN PHARMA LP 300 MG CPR 60
3400930010365,QUETIAPINE MYLAN PHARMA LP 400 MG CPR 30
3400930010389,QUETIAPINE MYLAN PHARMA LP 400 MG CPR 60
3400930010419,"ACCOFIL 30 MU/0,5 ML SOL INJ 1"
3400930010600,COSENTYX 150 MG SOL INJ SER 1
3400930010617,COSENTYX 150 MG SOL INJ 2
3400930010624,COSENTYX 150 MG SOL INJ STYLO 1
3400930010631,COSENTYX 150 MG SOL INJ STYLO 2
3400930010662,AMOXICILLINE MYLAN PHARMA 1 G CPR DISP 6
3400930010693,BACTRIM AD CPR 20
3400930010716,AMOXICILLINE MYLAN PHARMA 1 G CPR DISP 14
3400930010822,GLICLAZIDE EG 60 MG CPR SEC 30
3400930010853,GLICLAZIDE EG 60 MG CPR SEC 90
3400930010990,GLICLAZIDE ZENTIVA 60 MG CPR SEC 30
3400930011003,GLICLAZIDE ZENTIVA 60 MG CPR SEC 90
3400930011096,FORMOTEROL BIOGARAN 12 MCG PDRE INHAL EN GELULE 30
3400930011102,FORMOTEROL BIOGARAN 12 MCG PDRE INHAL EN GELULE 60
3400930011386,LEVOCETIRIZINE RANBAXY 5 MG CPR 14
3400930011409,LEVOCETIRIZINE RANBAXY 5 MG CPR 28
3400930011515,ESOMEPRAZOLE RANBAXY 20 MG CPR GASTRORESISTANT 14
3400930011867,"PROHANCE 4 748,10 MG/17 ML SOL INJ 1/17 ML"
3400930011881,"PROHANCE 4 748,10 MG/17 ML SOL INJ 1/17 ML"
3400930011980,"PROHANCE 4 189,5 MG/15 ML SOL INJ 1/15 ML"
3400930011997,"GLYCEROL/VASELINE/PARAFFINE EG 15 %, 8%, 2 % CREME TUBE 1/250 G"
3400930012000,"GLYCEROL/VASELINE/PARAFFINE ZENTIVA 15 %, 8%, 2 % CREME TUBE 1/250 G"
3400930012048,"PRAMIPEXOLE SANDOZ LP 0,26 MG CPR 30"
3400930012093,"RETACRIT 1000 UI/0,3 ML SOL INJ 6/0,3 ML"
3400930012109,"RETACRIT 2000 UI/0,6 ML SOL INJ 6/0,6 ML"
3400930012116,"RETACRIT 3000 UI/0,9 ML SOL INJ 6/0,9 ML"
3400930012123,"RETACRIT 4000 UI/0,4 ML SOL INJ 6/0,4 ML"
3400930012130,"RETACRIT 5000 UI/0,5 ML SOL INJ 6/0,5 ML"
3400930012154,"RETACRIT 8000 UI/0,8 ML SOL INJ 6/0,8 ML"
3400930012178,RETACRIT 10000 UI/1 ML SOL INJ 6/1 ML
3400930012192,"RETACRIT 20000 UI/0,5 ML SOL INJ 1/0,5 ML"
3400930012208,"RETACRIT 30000 UI/0,75 ML SOL INJ 1/0,75 ML"
3400930012215,RETACRIT 40000 UI/1 ML SOL INJ 1/1 ML
3400930012222,EUROBIOL 2 500 U/DOSE GRANULES 1/10G
3400930012260,EUROBIOL 12 500 U GELULE GASTRORESISTANTE 100
3400930012284,EUROBIOL 40 U GELULE GASTRORESISTANTE 50
3400930012307,ADIAZINE 500MG CPR 20
3400930012314,"PRAMIPEXOLE SANDOZ LP 0,52 MG CPR 30"
3400930012338,"PRAMIPEXOLE SANDOZ LP 1,05 MG CPR 30"
3400930012376,"PRAMIPEXOLE SANDOZ LP 2,1 MG CPR 30"
3400930012437,EPLERENONE MYLAN 25 MG CPR 30
3400930012482,EPLERENONE MYLAN 50 MG CPR 30
3400930012635,FUROSEMIDE ZYDUS 20 MG CPR 30
3400930012659,FUROSEMIDE ZYDUS 40 MG CPR SEC 30
3400930013434,JINARC 15 MG CPR 7
3400930013458,JINARC 30 MG CPR 7
3400930013632,"AMOROLFINE SANDOZ 5 % VERNIS A ONGLES MEDIC 1/2,5 ML"
3400930013748,SUPPLIVEN SOL INJ AMP 20/10 ML
3400930013953,RESITUNE 75 MG CPR GASTRORESISTANT 30
3400930013984,RESITUNE 75 MG CPR GASTRORESISTANT 90
3400930014035,RESITUNE 100 MG CPR GASTRORESISTANT 30
3400930014066,RESITUNE 100 MG CPR GASTRORESISTANT 90
3400930014103,TRAMADOL BIOGARAN LP 100 MG CPR 30
3400930014202,"TIANEPTINE MYLAN PHARMA 12,5 MG CPR 28"
3400930015162,EFAVIRENZ CRISTERS 600 MG CPR 30
3400930015193,CLOXACILLINE ARROW 500 MG GELULE 16
3400930015698,ZYKADIA 150 MG GELULE 150
3400930016060,JINARC 15 MG / 45 MG CPR 56
3400930016091,JINARC 30 MG / 60 MG CPR 56
3400930016114,JINARC 30 MG / 90 MG CPR 56
3400930016169,ABASAGLAR 100 U/ML SOL INJ CARTOUCHE 5
3400930016213,ABASAGLAR 100 U/ML SOL INJ STYLO 5
3400930016312,"IMETH 7,5 MG/0,3 ML SOL INJ 4"
3400930016343,"IMETH 10 MG/0,4 ML SOL INJ 4"
3400930016367,"IMETH 12,5 MG/0,5 ML SOL INJ 4"
3400930016381,"IMETH 15 MG/0,6 ML SOL INJ 4"
3400930016404,"IMETH 17,5 MG/0,7 ML SOL INJ 4"
3400930016428,"IMETH 20 MG/0,8 ML SOL INJ 4"
3400930016442,"IMETH 22,5 MG/0,9 ML SOL INJ 4"
3400930016466,IMETH 25 MG/ML SOL INJ 4
3400930016671,TOUJEO 300 U/ML SOL INJ STYLO 3
3400930016688,TOUJEO 300 U/ML SOL INJ STYLO 5
3400930016732,OLANZAPINE BIOGARAN 5 MG CPR 30
3400930016749,OLANZAPINE BIOGARAN 10 MG CPR 30
3400930016930,RACECADOTRIL BGR 100 MG GELULE 20
3400930017258,ARIPIPRAZOLE TEVA 10 MG CPR 28
3400930017357,ARIPIPRAZOLE TEVA 5 MG CPR 28
3400930017456,ARIPIPRAZOLE TEVA 15 MG CPR 28
3400930017586,MESTINON LP 180 MG CPR 50
3400930017609,MENJUGATE 10 MCG SUSP INJ 1
3400930017630,"IPRATROPIUM CRISTERS 0,5 MG/2 ML SOL INHAL 10/2 ML"
3400930017852,LEVETIRACETAM EVOLUGEN 500 MG CPR SEC 60
3400930017869,DOMPERIDONE BIOGARAN 10 MG CPR 40
3400930018118,PREGABALINE MYLAN 25 MG GELULE 56
3400930018125,PREGABALINE MYLAN 25 MG GELULE 84
3400930018149,PREGABALINE MYLAN 50 MG GELULE 84
3400930018163,PREGABALINE MYLAN 75 MG GELULE 56
3400930018187,PREGABALINE MYLAN 100 MG GELULE 84
3400930018200,PREGABALINE MYLAN 150 MG GELULE 56
3400930018224,PREGABALINE MYLAN 200 MG GELULE 84
3400930018248,PREGABALINE MYLAN 300 MG GELULE 56
3400930018514,XULTOPHY 100 MG/ML SOL INJ STYLO 5
3400930018552,DULOXETINE MYLAN 30 MG GELULE GASTRORESISTANTE 28
3400930018590,DULOXETINE MYLAN 60 MG GELULE GASTRORESISTANTE 28
3400930018613,"ZOPICLONE BIOGARAN 7,5 MG CPR SEC 14"
3400930018668,"VENLAFAXINE BLUEFISH LP 37,5 MG GELULE 30"
3400930018675,VENLAFAXINE BLUEFISH LP 75 MG GELULE 30
3400930018712,EPLERENONE MYLAN 25 MG CPR 90
3400930018804,EPLERENONE MYLAN 50 MG CPR 90
3400930018972,ABILIFY MAINTENA 400 MG SUSP INJ 1
3400930019207,ORENCIA 125 MG SOL INJ STYLO 4
3400930019252,PREGABALINE SANDOZ GMBH 25 MG GELULE 56
3400930019269,PREGABALINE SANDOZ GMBH 25 MG GELULE 84
3400930019276,PREGABALINE SANDOZ GMBH 50 MG GELULE 84
3400930019283,PREGABALINE SANDOZ GMBH 75 MG GELULE 56
3400930019290,PREGABALINE SANDOZ GMBH 100 MG GELULE 84
3400930019306,PREGABALINE SANDOZ GMBH 150 MG GELULE 56
3400930019313,PREGABALINE SANDOZ GMBH 200 MG GELULE 84
3400930019320,PREGABALINE SANDOZ GMBH 300 MG GELULE 56
3400930019344,EPLERENONE ZENTIVA 25 MG CPR 30
3400930019467,EPLERENONE ZENTIVA 50 MG CPR 30
3400930019726,EPORATIO 20 000 UI/1 ML SOL INJ 1/1 ML
3400930019764,EPORATIO 30 000 UI/1 ML SOL INJ 1/1 ML
3400930019825,ATORVASTATINE BGR 10 MG CPR 90
3400930019832,ATORVASTATINE BGR 20 MG CPR 90
3400930019849,ATORVASTATINE BGR 40 MG CPR 90
3400930020012,ASCABIOL 10 % APPLIC CUTANEE EMULSION 1/125 ML
3400930020029,ICLUSIG 15 MG CPR 30
3400930020197,"METOJECT 7,5 SOL INJ STYLO 1/0,15 ML"
3400930020258,"METOJECT 10 SOL INJ STYLO 1/0,2 ML"
3400930020296,"METOJECT 12,5 SOL INJ STYLO 1/0,25 ML"
3400930020326,"METOJECT 15 SOL INJ STYLO 1/0,30 ML"
3400930020364,"METOJECT 17,5 SOL INJ STYLO 1/0,35 ML"
3400930020395,"METOJECT 20 SOL INJ STYLO 1/0,40 ML"
3400930020432,"METOJECT 22,5 SOL INJ STYLO 1/0,45 ML"
3400930020463,"METOJECT 25 SOL INJ STYLO 1/0,50 ML"
3400930020494,"METOJECT 27,5 SOL INJ STYLO 1/0,55 ML"
3400930020524,"METOJECT 30 SOL INJ STYLO 1/0,60 ML"
3400930020555,RASAGILINE RATIOPHARM 1 MG CPR 30
3400930020609,DULOXETINE BIOGARAN 30 MG GELULE GASTRORESISTANTE 28
3400930020647,DULOXETINE BIOGARAN 60 MG GELULE GASTRORESISTANTE 28
3400930020739,DULOXETINE KRKA 30 MG GELULE GASTRORESISTANTE 7
3400930020746,DULOXETINE KRKA 30 MG GELULE GASTRORESISTANTE 28
3400930020760,DULOXETINE KRKA 60 MG GELULE GASTRORESISTANTE 28
3400930020784,PARACETAMOL MYLAN 500 MG CPR 16
3400930021088,FERTISTARTKIT 75 UI PDRE SOLV SOL INJ 1
3400930021095,FERTISTARTKIT 75 UI PDRE SOLV SOL INJ 5/1 ML
3400930021101,FERTISTARTKIT 75 UI PDRE SOLV SOL INJ 10/1 ML
3400930021118,FERTISTARTKIT 150 UI PDRE SOLV SOL INJ 1
3400930021125,FERTISTARTKIT 150 UI PDRE SOLV SOL INJ 5/1 ML
3400930021132,FERTISTARTKIT 150 UI PDRE SOLV SOL INJ 10/1 ML
3400930021149,DESLORATADINE BIOGARAN 5 MG CPR 30
3400930021286,"ALMOTRIPTAN ARROW 12,5 MG CPR 6"
3400930021309,"ALMOTRIPTAN ARROW 12,5 MG CPR 12"
3400930021354,"ALMOTRIPTAN EG 12,5 MG CPR 6"
3400930021378,"ALMOTRIPTAN EG 12,5 MG CPR 12"
3400930021880,EPLERENONE ZENTIVA 25 MG CPR 90
3400930021910,EPLERENONE ZENTIVA 50 MG CPR 90
3400930021989,ALDOMET 250MG CPR 30
3400930022030,"VENLAFAXINE BIOGARAN LP 37,5 MG GELULE 30"
3400930022047,VENLAFAXINE BIOGARAN LP 75 MG GELULE 30
3400930022290,ALEPSAL 50MG CPR 30
3400930022320,MONTELUKAST EVOLUGEN 5 MG CPR 28
3400930022443,MONTELUKAST ARROW 5 MG CPR 28
3400930022627,PREGABALINE TEVA SANTE 25 MG GELULE 56
3400930022634,PREGABALINE TEVA SANTE 25 MG GELULE 84
3400930022689,PREGABALINE TEVA SANTE 50 MG GELULE 84
3400930022733,PREGABALINE TEVA SANTE 75 MG GELULE 56
3400930022771,PREGABALINE TEVA SANTE 100 MG GELULE 84
3400930022818,PREGABALINE TEVA SANTE 150 MG GELULE 56
3400930022849,PREGABALINE TEVA SANTE 200 MG GELULE 84
3400930022863,PREGABALINE TEVA SANTE 300 MG GELULE 56
3400930023433,SEVELAMER CARBONATE SANDOZ 800 MG CPR 180
3400930023631,ARIPIPRAZOLE SANDOZ 5 MG CPR 28
3400930023648,ARIPIPRAZOLE SANDOZ 10 MG CPR 28
3400930023655,ARIPIPRAZOLE SANDOZ 15 MG CPR 28
3400930023778,PREGABALINE ZENTIVA 25 MG GELULE 56
3400930023785,PREGABALINE ZENTIVA 25 MG GELULE 84
3400930023792,PREGABALINE ZENTIVA 50 MG GELULE 84
3400930023808,PREGABALINE ZENTIVA 75 MG GELULE 56
3400930023815,PREGABALINE ZENTIVA 100 MG GELULE 84
3400930023839,PREGABALINE ZENTIVA 150 MG GELULE 56
3400930023846,PREGABALINE ZENTIVA 200 MG GELULE 84
3400930023853,PREGABALINE ZENTIVA 300 MG GELULE 56
3400930023884,ARIPIPRAZOLE ZENTIVA 5 MG CPR 28
3400930023891,ARIPIPRAZOLE ZENTIVA 10 MG CPR 28
3400930023907,ARIPIPRAZOLE ZENTIVA 15 MG CPR 28
3400930023921,ARIPIPRAZOLE ZENTIVA 10 MG CPR DISP 28
3400930023938,ARIPIPRAZOLE ZENTIVA 15 MG CPR DISP 28
3400930024157,EPLERENONE CRISTERS 25 MG CPR 30
3400930024317,EPLERENONE CRISTERS 50 MG CPR 30
3400930024522,PROGESTERONE MYLAN 100 MG CAPSULE MOLLE ORALE OU VAGINALE 90
3400930025512,EPLERENONE ZYDUS 25 MG CPR 30
3400930025536,EPLERENONE ZYDUS 25 MG CPR 90
3400930025666,EPLERENONE ZYDUS 50 MG CPR 30
3400930025680,EPLERENONE ZYDUS 50 MG CPR 90
3400930026076,ARIPIPRAZOLE BGR 5 MG CPR 28
3400930026106,ARIPIPRAZOLE BGR 10 MG CPR 28
3400930026120,ARIPIPRAZOLE BGR 15 MG CPR 28
3400930026151,ARIPIPRAZOLE BGR 10 MG CPR DISP 28
3400930026175,ARIPIPRAZOLE BGR 15 MG CPR DISP 28
3400930026250,DORZOLAMIDE/TIMOLOL CRISTERS 20 MG/ML + 5 MG/ML COLLYRE FL 1/5 ML
3400930026571,DULOXETINE MYLAN PHARMA 30 MG GELULE GASTRORESISTANTE 28
3400930026793,DULOXETINE MYLAN PHARMA 60 MG GELULE GASTRORESISTANTE 28
3400930027288,ESOMEPRAZOLE BIOGARAN 20 MG GELULE GASTRORESISTANTE 28
3400930027301,ESOMEPRAZOLE BIOGARAN 40 MG GELULE GASTRORESISTANTE 28
3400930027356,PREGABALINE RANBAXY 25 MG GELULE 56
3400930027363,PREGABALINE RANBAXY 25 MG GELULE 84
3400930027547,PREGABALINE RANBAXY 50 MG GELULE 84
3400930027691,PREGABALINE RANBAXY 75 MG GELULE 56
